Grid_ID,lon,lat
709,28.38999999889364,41.30999993345101
710,28.389999998881283,41.32999993312999
711,28.389999998868927,41.34999993280857
712,28.389999998856567,41.3699999324867
713,28.389999998844207,41.389999932164365
714,28.389999998831847,41.40999993184161
715,28.389999998819487,41.42999993151843
716,28.389999998807127,41.44999993119479
717,28.38999999879476,41.469999930870706
718,28.389999998782397,41.489999930546205
719,28.389999998770033,41.509999930221255
720,28.409999999190706,40.80999994132638
721,28.4099999991782,40.82999994101624
722,28.40999999916569,40.84999994070565
723,28.409999999153186,40.86999994039465
724,28.40999999914068,40.88999994008321
725,28.409999999128168,40.90999993977134
726,28.40999999911566,40.92999993945903
727,28.409999999103146,40.9499999391463
728,28.40999999909063,40.969999938833126
729,28.409999999078114,40.98999993851953
730,28.409999999065597,41.009999938205496
731,28.409999999053085,41.02999993789104
732,28.40999999904057,41.04999993757615
733,28.40999999902804,41.0699999372608
734,28.409999999015525,41.08999993694502
735,28.409999999003002,41.10999993662883
736,28.40999999899048,41.12999993631218
737,28.409999998977955,41.149999935995126
738,28.409999998965432,41.1699999356776
739,28.4099999989529,41.18999993535965
740,28.40999999894038,41.20999993504128
741,28.409999998927848,41.22999993472247
742,28.409999998915318,41.24999993440321
743,28.40999999890279,41.26999993408352
744,28.409999998890253,41.28999993376338
745,28.409999998877723,41.30999993344283
746,28.40999999886519,41.32999993312182
747,28.409999998852655,41.34999993280039
748,28.409999998840117,41.36999993247851
749,28.40999999882758,41.38999993215618
750,28.409999998815046,41.40999993183342
751,28.409999998802505,41.42999993151024
752,28.409999998789967,41.449999931186596
753,28.409999998777423,41.46999993086253
754,28.40999999876488,41.489999930538005
755,28.409999998752337,41.509999930213056
756,28.429999999179227,40.809999941318196
757,28.429999999166544,40.82999994100804
758,28.42999999915386,40.84999994069745
759,28.429999999141174,40.86999994038644
760,28.429999999128487,40.889999940075
761,28.429999999115804,40.90999993976312
762,28.429999999103114,40.929999939450816
763,28.429999999090423,40.94999993913808
764,28.429999999077733,40.96999993882491
765,28.429999999065043,40.98999993851131
766,28.429999999052345,41.009999938197275
767,28.42999999903965,41.0299999378828
768,28.429999999026958,41.04999993756789
769,28.429999999014257,41.06999993725255
770,28.42999999900156,41.08999993693678
771,28.429999998988862,41.109999936620575
772,28.42999999897616,41.12999993630393
