latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.02147,28.55558,311.02,0.35,0.57,2014-09-06,2323,N,VIIRS,n,2,287.39,0.94,N,2
41.02226,28.55527,310.73,0.42,0.61,2014-09-07,0103,N,VIIRS,n,2,286.33,1.74,N,2
41.11729,28.98409,300.5,0.44,0.62,2014-09-07,0103,N,VIIRS,n,2,285.19,0.81,N,0
41.0182,28.55744,301.39,0.42,0.61,2014-09-07,0103,N,VIIRS,n,2,286.06,1.16,N,2
41.01962,28.55245,306.89,0.42,0.61,2014-09-07,0103,N,VIIRS,n,2,286.18,1.61,N,2
41.11705,28.98003,299.97,0.44,0.62,2014-09-07,0103,N,VIIRS,n,2,285.13,1.03,N,0
41.02143,28.55703,328,0.52,0.42,2014-09-07,1046,N,VIIRS,n,2,291.54,3.59,D,2
41.01899,28.55126,300.36,0.49,0.49,2014-09-08,0044,N,VIIRS,n,2,287.31,1.01,N,2
41.02189,28.55896,300.66,0.49,0.49,2014-09-08,0044,N,VIIRS,n,2,287.83,1.01,N,2
41.01758,28.55709,304.07,0.49,0.49,2014-09-08,0044,N,VIIRS,n,2,287.73,1.01,N,2
41.02259,28.55563,305.4,0.46,0.39,2014-09-09,0026,N,VIIRS,n,2,289.16,1.25,N,2
40.98092,28.69079,300.87,0.46,0.39,2014-09-09,0026,N,VIIRS,n,2,288.84,0.58,N,0
41.01907,28.5544,316.44,0.46,0.39,2014-09-09,0026,N,VIIRS,n,2,289.34,1.25,N,2
41.01989,28.5574,304.78,0.39,0.36,2014-09-10,0007,N,VIIRS,n,2,272.32,1.23,N,2
40.98255,28.68941,309.24,0.39,0.36,2014-09-10,0007,N,VIIRS,n,2,290.53,0.84,N,0
41.02171,28.55709,331.86,0.52,0.42,2014-09-10,1130,N,VIIRS,n,2,305.41,3.84,D,2
40.9821,28.69018,305.4,0.51,0.41,2014-09-10,2348,N,VIIRS,n,2,290.63,0.87,N,0
41.02019,28.55417,322.98,0.51,0.41,2014-09-10,2348,N,VIIRS,n,2,292.24,3.26,N,2
41.02228,28.55585,316.9,0.58,0.52,2014-09-11,2329,N,VIIRS,n,2,291.64,3.11,N,2
41.02156,28.55557,313.85,0.5,0.66,2014-09-12,0109,N,VIIRS,n,2,289.89,1.79,N,2
41.15367,28.58975,334.93,0.45,0.39,2014-09-12,1052,N,VIIRS,n,2,302.83,2.6,D,0
41.02145,28.55538,311.47,0.52,0.67,2014-09-12,2310,N,VIIRS,n,2,288.28,1.69,N,2
41.01723,28.55636,306.44,0.59,0.53,2014-09-13,0051,N,VIIRS,n,2,288.4,1.52,N,2
41.02187,28.55852,303.66,0.59,0.53,2014-09-13,0051,N,VIIRS,n,2,288.81,1.52,N,2
41.02093,28.55391,315.04,0.53,0.42,2014-09-14,0032,N,VIIRS,n,2,289.82,2.41,N,2
41.07585,28.41659,336.14,0.35,0.57,2014-09-14,1155,N,VIIRS,n,2,295.65,9.87,D,0
41.08115,28.41598,350.01,0.35,0.57,2014-09-14,1155,N,VIIRS,n,2,295.02,9.87,D,0
41.08093,28.41192,330.01,0.35,0.57,2014-09-14,1155,N,VIIRS,n,2,295.1,10.61,D,0
41.07563,28.41267,367,0.35,0.57,2014-09-14,1155,N,VIIRS,h,2,299.12,10.61,D,0
41.02192,28.55638,318.22,0.39,0.36,2014-09-15,0013,N,VIIRS,n,2,290.86,1.65,N,2
41.01863,28.55542,306.34,0.39,0.36,2014-09-15,0013,N,VIIRS,n,2,289.62,0.95,N,2
41.02135,28.55725,321.55,0.45,0.39,2014-09-15,2354,N,VIIRS,n,2,290.28,1.53,N,2
41.01779,28.55649,299.24,0.45,0.39,2014-09-15,2354,N,VIIRS,n,2,288.39,0.62,N,2
41.02061,28.55581,319.64,0.48,0.48,2014-09-16,2335,N,VIIRS,n,2,287.34,4.07,N,2
41.02255,28.55665,317.6,0.48,0.48,2014-09-16,2335,N,VIIRS,n,2,288.81,3.19,N,2
41.0202,28.55638,306.32,0.42,0.45,2014-09-19,0038,N,VIIRS,n,2,269.74,1.37,N,2
41.01875,28.55407,298.38,0.42,0.45,2014-09-19,0038,N,VIIRS,n,2,266.25,1.08,N,2
41.02134,28.55433,325.61,0.35,0.57,2014-09-19,1021,N,VIIRS,n,2,294.43,2.76,D,2
41.01928,28.55588,326.79,0.44,0.62,2014-09-19,1201,N,VIIRS,n,2,294.72,3.84,D,2
41.01962,28.55645,330.19,0.41,0.37,2014-09-20,0019,N,VIIRS,n,2,289.16,2.49,N,2
41.02071,28.55673,327.28,0.4,0.45,2014-09-21,2342,N,VIIRS,n,2,288.13,3.35,N,2
40.80236,29.37534,299.13,0.55,0.43,2014-09-21,2342,N,VIIRS,n,2,287.33,0.78,N,0
41.02271,28.5587,304.57,0.4,0.45,2014-09-21,2342,N,VIIRS,n,2,286.17,0.74,N,2
41.02127,28.55537,306.05,0.7,0.75,2014-09-22,0122,N,VIIRS,n,2,283.35,1.92,N,2
41.08555,28.71727,336.2,0.39,0.36,2014-09-22,1105,N,VIIRS,n,2,296.63,3.04,D,0
41.1198,28.36062,334.36,0.39,0.36,2014-09-22,1105,N,VIIRS,n,2,298.37,2.69,D,0
40.80097,29.37292,299.04,0.32,0.55,2014-09-22,2323,N,VIIRS,n,2,279.55,0.31,N,2
40.80074,29.37674,297.01,0.32,0.55,2014-09-22,2323,N,VIIRS,n,2,277.58,0.31,N,2
41.01913,28.55645,303.33,0.63,0.72,2014-09-23,2304,N,VIIRS,n,2,282.92,1.92,N,2
41.02077,28.55742,315.65,0.49,0.49,2014-09-24,0044,N,VIIRS,n,2,285.08,2.18,N,2
41.01907,28.55439,312.48,0.49,0.49,2014-09-24,0044,N,VIIRS,n,2,283.7,2.03,N,2
41.02064,28.55474,328.03,0.53,0.67,2014-09-24,1208,N,VIIRS,n,2,295.86,3.12,D,2
41.02034,28.5572,324.82,0.46,0.39,2014-09-25,0026,N,VIIRS,n,2,287.2,2.37,N,2
41.01994,28.55602,320.73,0.46,0.39,2014-09-25,0026,N,VIIRS,n,2,286.3,2.31,N,2
41.01915,28.55397,311.67,0.39,0.36,2014-09-26,0007,N,VIIRS,n,2,285.27,2.18,N,2
41.02175,28.55939,314.09,0.39,0.36,2014-09-26,0007,N,VIIRS,n,2,286.3,1.14,N,2
41.02213,28.5572,306.32,0.52,0.67,2014-09-28,2310,N,VIIRS,n,2,284.36,2.54,N,2
41.01981,28.55662,308.95,0.52,0.67,2014-09-28,2310,N,VIIRS,n,2,283.96,2.68,N,2
41.01939,28.5575,307.1,0.59,0.53,2014-09-29,0051,N,VIIRS,n,2,284.74,2.47,N,2
41.02073,28.55596,329.8,0.49,0.48,2014-09-29,1033,N,VIIRS,n,2,294.77,3.9,D,2
41.01825,28.55472,309.77,0.53,0.42,2014-09-30,0032,N,VIIRS,n,2,283.67,1.33,N,2
41.0196,28.55675,320.84,0.53,0.42,2014-09-30,0032,N,VIIRS,n,2,286.74,3.01,N,2
41.02199,28.55613,305.91,0.53,0.42,2014-09-30,0032,N,VIIRS,n,2,285.09,1.33,N,2
41.02271,28.55492,325.03,0.42,0.61,2014-09-30,1015,N,VIIRS,n,2,294.63,3,D,2
41.01916,28.5559,329.86,0.36,0.57,2014-09-30,1155,N,VIIRS,n,2,298.19,2.82,D,2
41.02046,28.55921,304.86,0.39,0.36,2014-10-01,0013,N,VIIRS,n,2,284.23,1.43,N,2
41.02122,28.55464,318.59,0.39,0.36,2014-10-01,0013,N,VIIRS,n,2,285.46,1.43,N,2
41.01863,28.55736,328.18,0.41,0.45,2014-10-01,1136,N,VIIRS,l,2,300.44,2.14,D,2
41.07467,28.41971,330.32,0.4,0.45,2014-10-01,1136,N,VIIRS,n,2,298.3,2.21,D,0
41.01806,28.55744,316.34,0.45,0.39,2014-10-01,2354,N,VIIRS,n,2,286.97,1.11,N,2
41.02163,28.5582,297.13,0.45,0.39,2014-10-01,2354,N,VIIRS,n,2,286.07,1.11,N,2
41.01872,28.55217,297.15,0.45,0.39,2014-10-01,2354,N,VIIRS,n,2,285.48,1.15,N,2
41.02135,28.55689,337.29,0.41,0.37,2014-10-02,1117,N,VIIRS,n,2,298.67,3.28,D,2
41.01972,28.55546,326.24,0.4,0.37,2014-10-07,0001,N,VIIRS,n,2,284.29,2.86,N,2
41.10372,28.30234,338.87,0.45,0.39,2014-10-07,1124,N,VIIRS,n,2,297.36,4.37,D,0
41.21793,28.50848,327.13,0.45,0.39,2014-10-07,1124,N,VIIRS,n,2,294.95,2.83,D,0
41.02273,28.55756,309.44,0.4,0.44,2014-10-07,2342,N,VIIRS,n,2,286.06,1.57,N,2
41.01861,28.55689,312.65,0.4,0.44,2014-10-07,2342,N,VIIRS,n,2,285.53,2.19,N,2
41.02306,28.55328,295.5,0.71,0.75,2014-10-08,0122,N,VIIRS,n,2,280.24,0.91,N,2
41.01688,28.55296,296.98,0.71,0.75,2014-10-08,0122,N,VIIRS,n,2,280.72,0.66,N,0
41.02318,28.5572,295.49,0.71,0.75,2014-10-08,0122,N,VIIRS,n,2,280.62,0.66,N,2
41.0228,28.55459,310.76,0.35,0.57,2014-10-08,2323,N,VIIRS,n,2,285.15,0.69,N,2
41.02256,28.55876,300.06,0.35,0.57,2014-10-08,2323,N,VIIRS,n,2,285.27,0.69,N,2
41.01749,28.55412,298.53,0.35,0.57,2014-10-08,2323,N,VIIRS,n,2,284.71,0.69,N,2
41.02216,28.55569,310.9,0.42,0.61,2014-10-09,0103,N,VIIRS,n,2,284.48,1.71,N,2
41.02156,28.55295,300.73,0.62,0.72,2014-10-09,2304,N,VIIRS,n,2,284.38,1.51,N,2
41.01937,28.55371,310.11,0.58,0.52,2014-10-13,2330,N,VIIRS,n,2,283.06,2.57,N,2
41.02158,28.55449,314.38,0.58,0.52,2014-10-13,2330,N,VIIRS,n,2,284,2.1,N,2
41.02059,28.56039,295.05,0.5,0.66,2014-10-14,0110,N,VIIRS,n,2,281.13,1.38,N,2
41.02333,28.55793,301.85,0.51,0.66,2014-10-14,2311,N,VIIRS,n,2,283.81,1.9,N,2
41.01936,28.55898,300.72,0.59,0.53,2014-10-15,0051,N,VIIRS,n,2,284.16,1.42,N,2
41.01925,28.55681,327.86,0.41,0.37,2014-10-18,1118,N,VIIRS,n,2,295.28,2.49,D,2
41.02209,28.55365,306.82,0.48,0.48,2014-10-18,2336,N,VIIRS,n,2,285.05,1.99,N,2
41.01976,28.55359,311.09,0.42,0.61,2014-10-19,2317,N,VIIRS,n,2,280.98,1.64,N,2
41.02037,28.55712,306.91,0.42,0.61,2014-10-19,2317,N,VIIRS,n,2,280.76,1.01,N,2
41.02056,28.55212,297.15,0.43,0.62,2014-10-19,2317,N,VIIRS,n,2,279.7,1.01,N,2
41.0188,28.55817,302.65,0.36,0.57,2014-10-20,0057,N,VIIRS,n,2,280.49,1.17,N,2
41.01994,28.55395,310.37,0.36,0.57,2014-10-20,0057,N,VIIRS,n,2,279.9,1.69,N,2
40.90302,29.04794,329.28,0.39,0.44,2014-10-20,1040,N,VIIRS,n,2,291.5,2.16,D,3
41.01332,28.75755,299.43,0.73,0.76,2014-10-20,2258,N,VIIRS,n,2,281.29,4.53,N,0
41.02186,28.55782,296.2,0.75,0.77,2014-10-20,2258,N,VIIRS,n,2,280.77,1.97,N,2
41.02068,28.5548,302.41,0.75,0.77,2014-10-20,2258,N,VIIRS,n,2,281.54,1.64,N,2
41.01331,28.76677,315.36,0.73,0.76,2014-10-20,2258,N,VIIRS,n,2,281.57,3,N,0
41.01383,28.76427,305.52,0.43,0.46,2014-10-21,0038,N,VIIRS,n,2,279.98,1.11,N,0
41.0197,28.5568,325.49,0.42,0.45,2014-10-21,0039,N,VIIRS,n,2,284.57,2.69,N,2
41.02125,28.55524,326.47,0.41,0.37,2014-10-22,0020,N,VIIRS,n,2,287.52,3.02,N,2
41.11745,28.89502,330.49,0.51,0.5,2014-10-22,1143,N,VIIRS,n,2,291.49,1.83,D,0
41.02251,28.55677,308.97,0.4,0.37,2014-10-23,0001,N,VIIRS,n,2,288.69,1.24,N,2
41.01912,28.55597,316.49,0.4,0.37,2014-10-23,0001,N,VIIRS,n,2,288.88,1.86,N,2
41.38776,28.4296,331.38,0.45,0.39,2014-10-23,1124,N,VIIRS,n,2,294.74,2.12,D,0
41.02168,28.55682,335.14,0.45,0.39,2014-10-23,1124,N,VIIRS,n,2,299.47,3.75,D,2
41.39133,28.42886,325.81,0.45,0.39,2014-10-23,1124,N,VIIRS,n,2,294.16,2.12,D,0
41.01997,28.55457,323.29,0.39,0.36,2014-11-02,0013,N,VIIRS,n,2,281.28,2.62,N,2
41.01921,28.55915,297.66,0.39,0.36,2014-11-02,0013,N,VIIRS,n,2,278.73,0.67,N,2
40.80056,29.37368,301,0.42,0.38,2014-11-02,2354,N,VIIRS,n,2,283.14,0.92,N,2
41.019,28.55302,312.5,0.48,0.48,2014-11-03,2335,N,VIIRS,n,2,278.28,3.47,N,2
41.02029,28.55654,312.32,0.59,0.7,2014-11-04,0116,N,VIIRS,n,2,278.5,1.84,N,2
41.02258,28.55758,307.06,0.43,0.62,2014-11-04,2316,N,VIIRS,n,2,281.2,1.95,N,2
41.02254,28.55489,306.8,0.43,0.62,2014-11-04,2316,N,VIIRS,n,2,280.95,1.68,N,2
41.02023,28.55951,299.21,0.35,0.57,2014-11-05,0057,N,VIIRS,n,2,279.62,0.99,N,2
41.02135,28.55534,310.12,0.35,0.57,2014-11-05,0057,N,VIIRS,n,2,280.09,1.52,N,2
41.02111,28.55709,321.13,0.42,0.45,2014-11-06,0038,N,VIIRS,n,2,283.15,2.23,N,2
41.02105,28.55551,325.81,0.41,0.37,2014-11-07,0019,N,VIIRS,n,2,287,2.57,N,2
41.01958,28.55881,306.41,0.41,0.37,2014-11-08,0001,N,VIIRS,n,2,283.25,0.91,N,2
41.02024,28.55402,319.57,0.41,0.37,2014-11-08,0001,N,VIIRS,n,2,284.24,2.16,N,2
40.80139,29.37205,299.73,0.55,0.43,2014-11-08,2342,N,VIIRS,n,2,284.52,1.57,N,2
41.02055,28.5562,310,0.35,0.57,2014-11-09,2323,N,VIIRS,n,2,281.48,1.19,N,2
41.01989,28.55511,327.75,0.53,0.42,2014-11-10,1046,N,VIIRS,n,2,291.64,3.8,D,2
41.02059,28.56007,298.21,0.51,0.41,2014-11-13,2348,N,VIIRS,n,2,283.66,1.62,N,2
41.02125,28.55405,312.21,0.51,0.41,2014-11-13,2348,N,VIIRS,n,2,283.63,1.62,N,2
41.02008,28.55307,302.12,0.4,0.44,2014-11-24,2342,N,VIIRS,n,2,278.42,1.65,N,2
41.01962,28.5578,318.18,0.4,0.44,2014-11-24,2342,N,VIIRS,n,2,279.9,1.65,N,2
41.02175,28.55624,308.43,0.42,0.61,2014-11-26,0103,N,VIIRS,n,2,276.94,1.24,N,2
41.01978,28.55552,318.77,0.46,0.39,2014-11-28,0025,N,VIIRS,n,2,277.3,2.47,N,2
41.02102,28.55733,311.01,0.36,0.57,2014-12-07,0057,N,VIIRS,n,2,282.4,1.32,N,2
41.01872,28.55555,297.64,0.42,0.45,2014-12-08,0038,N,VIIRS,n,2,270.86,0.88,N,2
40.80299,29.37305,307.49,0.38,0.36,2014-12-15,0006,N,VIIRS,n,2,279.57,1.98,N,2
41.01987,28.55411,297.19,0.53,0.42,2014-12-19,0031,N,VIIRS,n,2,279.39,1.5,N,2
40.80135,29.37707,300.64,0.4,0.37,2014-12-20,0013,N,VIIRS,n,2,280.68,1.3,N,2
41.02051,28.5567,327.2,0.41,0.45,2014-12-20,1135,N,VIIRS,n,2,287.68,2.54,D,2
41.01907,28.55561,301.75,0.44,0.39,2014-12-20,2354,N,VIIRS,n,2,279.82,1.15,N,2
41.02262,28.55636,295.57,0.44,0.39,2014-12-20,2354,N,VIIRS,n,2,280.57,0.58,N,2
41.02262,28.55689,310.76,0.48,0.48,2014-12-21,2335,N,VIIRS,n,2,277.64,1.19,N,2
41.01816,28.55628,302.68,0.48,0.48,2014-12-21,2335,N,VIIRS,n,2,275.65,1.19,N,2
41.02028,28.55865,311.85,0.6,0.71,2014-12-22,0115,N,VIIRS,n,2,276.28,1.98,N,2
41.01918,28.55766,307.83,0.36,0.57,2014-12-23,0056,N,VIIRS,n,2,276.97,1.22,N,2
41.02032,28.55343,295.44,0.36,0.57,2014-12-23,0056,N,VIIRS,n,2,275,1.29,N,2
41.01897,28.55548,298.97,0.75,0.77,2014-12-23,2257,N,VIIRS,n,2,277.43,1.42,N,2
40.98049,28.69131,301.31,0.43,0.46,2014-12-24,0037,N,VIIRS,n,2,279.47,1.17,N,0
41.0195,28.55728,317.78,0.42,0.45,2014-12-24,0037,N,VIIRS,n,2,279.74,2.37,N,2
41.02213,28.55785,315.22,0.42,0.37,2014-12-25,0019,N,VIIRS,n,2,283.02,1.52,N,2
41.01875,28.55677,309.55,0.42,0.37,2014-12-25,0019,N,VIIRS,n,2,280.25,1.25,N,2
41.02353,28.5538,296.1,0.35,0.57,2014-12-27,2322,N,VIIRS,n,2,272.66,0.69,N,2
41.02332,28.55793,304.52,0.35,0.57,2014-12-27,2322,N,VIIRS,n,2,274.37,0.69,N,2
41.01978,28.55638,324.18,0.35,0.57,2014-12-27,2322,N,VIIRS,n,2,276.9,1.64,N,2
41.02174,28.55417,303.26,0.42,0.61,2014-12-28,0102,N,VIIRS,n,2,272.72,1.73,N,2
41.01885,28.5577,307.9,0.43,0.62,2014-12-28,0102,N,VIIRS,n,2,273.62,1.17,N,2
41.02368,28.55421,296.97,0.51,0.66,2015-01-02,2309,N,VIIRS,n,2,270.95,1.38,N,2
41.01941,28.55446,302.43,0.51,0.66,2015-01-02,2309,N,VIIRS,n,2,271.9,1.59,N,2
41.01961,28.5572,309.79,0.6,0.53,2015-01-03,0050,N,VIIRS,n,2,272.5,2.09,N,2
41.02121,28.55367,299.09,0.75,0.77,2015-01-08,2256,N,VIIRS,n,2,266.62,1.75,N,2
41.02143,28.55574,316.02,0.42,0.45,2015-01-09,0037,N,VIIRS,n,2,269.88,1.8,N,2
40.98242,28.68906,296.05,0.42,0.46,2015-01-09,0037,N,VIIRS,n,2,266.7,0.62,N,0
41.0192,28.55517,313.69,0.4,0.44,2015-01-11,2340,N,VIIRS,n,2,281.3,1.95,N,2
41.02332,28.55584,295.42,0.4,0.44,2015-01-11,2340,N,VIIRS,n,2,280.01,0.41,N,2
40.98278,28.68837,297.41,0.4,0.44,2015-01-11,2340,N,VIIRS,n,2,279.67,0.64,N,0
41.02029,28.55407,297.43,0.42,0.61,2015-01-13,0102,N,VIIRS,n,2,270.5,1.39,N,2
40.98087,28.69087,299.97,0.43,0.62,2015-01-13,0102,N,VIIRS,n,2,268.24,0.64,N,0
41.01939,28.55833,298.77,0.5,0.49,2015-01-14,0043,N,VIIRS,n,2,275.46,1.04,N,2
40.98344,28.68954,311.13,0.5,0.49,2015-01-14,0043,N,VIIRS,n,2,275.79,1.58,N,0
41.02079,28.55241,295.84,0.5,0.49,2015-01-14,0043,N,VIIRS,n,2,274.69,1.14,N,2
41.02055,28.55563,309.82,0.39,0.36,2015-01-16,0005,N,VIIRS,n,2,272.45,0.85,N,2
41.02182,28.55508,321.81,0.51,0.41,2015-01-16,2347,N,VIIRS,n,2,278.42,2.72,N,2
41.02086,28.55742,328.44,0.39,0.36,2015-01-17,1109,N,VIIRS,n,2,287.03,2.43,D,2
41.0216,28.55408,311.6,0.58,0.52,2015-01-17,2328,N,VIIRS,n,2,276.47,2.06,N,2
41.01952,28.55529,311.69,0.58,0.52,2015-01-17,2328,N,VIIRS,n,2,275.98,2.35,N,2
41.02238,28.55439,297.15,0.5,0.66,2015-01-18,0108,N,VIIRS,n,2,275.31,1.25,N,2
41.01964,28.55964,302.65,0.5,0.66,2015-01-18,0108,N,VIIRS,n,2,276.79,1.91,N,2
41.01934,28.55324,305.31,0.53,0.42,2015-01-20,0030,N,VIIRS,n,2,273.42,2.07,N,2
41.02,28.55501,318.38,0.45,0.39,2015-01-21,2353,N,VIIRS,n,2,279.45,2.04,N,2
40.98168,28.68812,300.38,0.44,0.39,2015-01-21,2353,N,VIIRS,n,2,277.46,0.66,N,0
41.02098,28.55653,328.84,0.41,0.37,2015-01-22,1116,N,VIIRS,n,2,290.4,2.84,D,2
41.02154,28.55799,301.16,0.39,0.36,2015-02-06,0011,N,VIIRS,n,2,280.82,0.66,N,2
41.01941,28.55848,307.92,0.45,0.39,2015-02-06,2352,N,VIIRS,n,2,279.49,1.36,N,2
40.80199,29.37472,302.57,0.42,0.38,2015-02-06,2352,N,VIIRS,n,2,281.8,0.74,N,2
41.01885,28.5549,330.5,0.35,0.57,2015-02-21,1153,N,VIIRS,n,2,285.73,2.16,D,2
41.02,28.55722,321.13,0.39,0.36,2015-02-22,0011,N,VIIRS,n,2,275.75,2.57,N,2
41.02003,28.5553,314.68,0.41,0.45,2015-02-26,0036,N,VIIRS,n,2,281.49,1.96,N,2
41.01938,28.55526,321.12,0.41,0.37,2015-02-27,0017,N,VIIRS,n,2,280.13,2.29,N,2
41.01924,28.55676,302.72,0.35,0.57,2015-03-01,2320,N,VIIRS,n,2,276.52,0.92,N,2
41.01945,28.55261,299.48,0.35,0.57,2015-03-01,2320,N,VIIRS,n,2,275.5,1.19,N,2
41.01736,28.55732,299.14,0.42,0.61,2015-03-02,0101,N,VIIRS,n,2,274.82,0.98,N,2
41.02061,28.5541,300.97,0.42,0.61,2015-03-02,0101,N,VIIRS,n,2,274.76,1.57,N,2
41.02146,28.556,298.41,0.49,0.49,2015-03-03,0042,N,VIIRS,n,2,268.5,1.13,N,2
41.02,28.55653,307.42,0.46,0.39,2015-03-04,0023,N,VIIRS,n,2,277.27,1.37,N,2
41.02103,28.55853,295.38,0.39,0.36,2015-03-05,0004,N,VIIRS,n,2,274.47,0.75,N,2
41.02172,28.55398,308.39,0.39,0.36,2015-03-05,0004,N,VIIRS,n,2,274.31,0.75,N,2
41.01842,28.55312,296.69,0.39,0.36,2015-03-05,0004,N,VIIRS,n,2,272.46,0.75,N,2
41.0214,28.55478,308.5,0.48,0.48,2015-03-11,2333,N,VIIRS,n,2,276.84,1.64,N,2
41.01727,28.5544,302.52,0.59,0.7,2015-03-12,0113,N,VIIRS,n,2,274.23,1.97,N,2
41.01752,28.55654,303.03,0.6,0.7,2015-03-12,0113,N,VIIRS,n,2,274.8,1.48,N,2
41.01986,28.55708,325.43,0.39,0.36,2015-03-17,1102,N,VIIRS,n,2,290.69,2.82,D,2
41.02136,28.55318,313.76,0.35,0.57,2015-03-17,2320,N,VIIRS,n,2,274.53,1.31,N,2
41.02161,28.5551,317.52,0.42,0.61,2015-03-18,0100,N,VIIRS,n,2,274.17,1.46,N,2
41.02133,28.55544,319.15,0.46,0.39,2015-03-20,0023,N,VIIRS,n,2,277.2,2.4,N,2
41.01958,28.55935,296.34,0.46,0.39,2015-03-20,0023,N,VIIRS,n,2,273.96,1.26,N,2
41.02062,28.55392,316.17,0.46,0.39,2015-03-20,0023,N,VIIRS,n,2,274.87,1.26,N,2
41.01976,28.55855,307.23,0.51,0.41,2015-03-21,2345,N,VIIRS,n,2,277.47,1.39,N,2
41.02044,28.55248,301.54,0.51,0.41,2015-03-21,2345,N,VIIRS,n,2,275.64,1.39,N,2
41.02155,28.55907,302.27,0.51,0.41,2015-03-21,2345,N,VIIRS,n,2,277.26,0.96,N,2
41.0222,28.55298,296.88,0.51,0.41,2015-03-21,2345,N,VIIRS,n,2,274.93,0.79,N,2
41.02002,28.55593,332.75,0.39,0.36,2015-03-22,1108,N,VIIRS,n,2,296.38,2.67,D,2
41.02074,28.55557,319.28,0.53,0.42,2015-03-25,0029,N,VIIRS,n,2,279.07,2.71,N,2
41.02218,28.55659,296.11,0.53,0.42,2015-03-25,0029,N,VIIRS,n,2,276.36,0.81,N,2
41.02119,28.55614,332.58,0.41,0.45,2015-03-26,1133,N,VIIRS,n,2,297.04,3.47,D,2
40.98261,28.69151,303.65,0.4,0.37,2015-03-31,2358,N,VIIRS,n,2,281.11,0.68,N,0
41.01858,28.55407,296.26,0.41,0.37,2015-03-31,2358,N,VIIRS,n,2,280.43,1.01,N,2
41.02197,28.55486,310.43,0.41,0.37,2015-03-31,2358,N,VIIRS,n,2,282.79,1.01,N,2
41.02172,28.55577,329.5,0.45,0.39,2015-04-01,1121,N,VIIRS,n,2,296.15,3.48,D,2
41.01946,28.55281,299.03,0.35,0.57,2015-04-02,2320,N,VIIRS,n,2,278.19,0.99,N,2
41.01925,28.55697,309.74,0.35,0.57,2015-04-02,2320,N,VIIRS,n,2,280.21,0.99,N,2
41.01815,28.55467,315.9,0.42,0.61,2015-04-03,0100,N,VIIRS,n,2,279.1,1.56,N,2
41.02001,28.55658,314.5,0.42,0.61,2015-04-03,0100,N,VIIRS,n,2,280.2,1.32,N,2
41.01875,28.55664,301.42,0.63,0.72,2015-04-03,2301,N,VIIRS,n,2,276.95,1.43,N,2
41.0204,28.55341,295.13,0.63,0.72,2015-04-03,2301,N,VIIRS,n,2,276.16,1.44,N,2
41.02176,28.5537,300.68,0.49,0.49,2015-04-04,0041,N,VIIRS,n,2,275.09,0.98,N,2
41.02215,28.55756,300.21,0.39,0.36,2015-04-06,0004,N,VIIRS,n,2,280.06,0.72,N,2
41.02052,28.55437,313.42,0.39,0.36,2015-04-06,0004,N,VIIRS,n,2,279.29,1.77,N,2
41.01984,28.55892,303.48,0.39,0.36,2015-04-06,0004,N,VIIRS,n,2,279.67,0.97,N,2
41.02043,28.55519,308.76,0.5,0.66,2015-04-08,0106,N,VIIRS,n,2,275.38,1.51,N,2
41.02097,28.55509,306.18,0.5,0.66,2015-04-08,0106,N,VIIRS,n,2,275.44,1.65,N,2
41.02131,28.55911,295.24,0.53,0.42,2015-04-10,0029,N,VIIRS,n,2,277.12,0.93,N,2
41.02048,28.55245,300.35,0.53,0.42,2015-04-10,0029,N,VIIRS,n,2,277.31,1.65,N,2
41.02249,28.55523,326.4,0.35,0.57,2015-04-10,1152,N,VIIRS,n,2,289.65,2.42,D,2
41.02108,28.55668,313.57,0.39,0.36,2015-04-11,0010,N,VIIRS,n,2,278,1.53,N,2
41.02106,28.55573,313.16,0.45,0.39,2015-04-11,2351,N,VIIRS,n,2,279.6,1.68,N,2
41.02117,28.55409,326.49,0.4,0.37,2015-04-12,1114,N,VIIRS,l,2,299.31,3.82,D,2
41.02133,28.55659,315.34,0.49,0.48,2015-04-12,2332,N,VIIRS,n,2,280.72,2.32,N,2
41.0212,28.55566,303.88,0.59,0.7,2015-04-13,0112,N,VIIRS,n,2,278.44,1.49,N,2
41.0229,28.55445,300.31,0.43,0.62,2015-04-13,2313,N,VIIRS,n,2,280.76,1.2,N,2
41.01839,28.55241,296.29,0.35,0.57,2015-04-14,0054,N,VIIRS,n,2,278.88,1.27,N,2
41.01728,28.55653,296.98,0.35,0.57,2015-04-14,0054,N,VIIRS,n,2,279.27,1.04,N,2
40.98583,29.15616,325.91,0.39,0.44,2015-04-14,1036,N,VIIRS,n,2,291.23,2.7,D,0
41.02034,28.55609,316.94,0.41,0.45,2015-04-15,0035,N,VIIRS,n,2,281.3,1.93,N,2
41.02119,28.5544,325.76,0.43,0.62,2015-04-15,1158,N,VIIRS,n,2,292.93,3.49,D,2
41.02168,28.5544,326.88,0.43,0.62,2015-04-15,1158,N,VIIRS,n,2,292.94,3.01,D,2
41.01971,28.55349,311.71,0.41,0.37,2015-04-16,0016,N,VIIRS,n,2,281.29,1.82,N,2
41.0203,28.55481,296.42,0.41,0.37,2015-04-16,2357,N,VIIRS,n,2,283.85,0.41,N,2
41.02086,28.55443,303.69,0.36,0.57,2015-04-18,2319,N,VIIRS,n,2,280.41,0.9,N,2
